track_id,track_name,track_artist,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4mw8EFpRFtYBxLZ5Tso2kF,Come Back,Nate VanDeusen,latin,0.469,0.676,4,-7.456,0,0.175,0.546,1.48e-06,0.532,0.557,99.118
1lGVyEkGHUz7Pg78QGaS4a,Wanted,NOTD,pop,0.693,0.674,5,-4.449,1,0.0723,0.185,0.0,0.0639,0.378,95.972
33PZBbcUCJkXIEzalNdnG2,Boots,Greyson Chance,pop,0.44,0.666,8,-4.852,0,0.0808,0.0473,5.84e-06,0.104,0.686,76.536
7EExHTWWXsZxhugGaGGh1O,Fondue,Dweeb,rap,0.459,0.32,1,-13.716,1,0.0311,0.493,0.943,0.107,0.261,83.615
6pooRNiLyYpxZeIA5kJ5EX,Good Things Fall Apart (with Jon Bellion),ILLENIUM,pop,0.643,0.594,2,-5.453,1,0.0318,0.0128,0.0,0.118,0.442,144.033
1py4qzrEEkOvU8uTHYLuOW,Super Mario World,Logic,rap,0.862,0.662,0,-7.19,1,0.209,0.0548,0.0,0.0993,0.394,131.964
1GqAnfNhm0sCGvgo447IiC,It's Not Unusual,Tom Jones,r&b,0.496,0.596,0,-12.564,1,0.047,0.51,0.0,0.22,0.905,92.733
6rB5eNXwpxDbVJJpWzaOlf,Corazón Enamorado,Juan Luis Guerra 4.40,latin,0.879,0.488,6,-4.758,1,0.0364,0.763,3.94e-06,0.141,0.888,125.04
4e0sAwSNPxK9Zn3vnZoZ11,Lo Malo,Sech,latin,0.505,0.516,4,-6.807,0,0.183,0.209,4.52e-05,0.298,0.64,91.918
6OpOMtO57sRuaHq2RZO1U1,Palais royal,Triomphe,edm,0.72,0.644,4,-11.922,0,0.0743,0.799,0.323,0.0888,0.106,109.997
6JLcz9UGiVxAmEZXlCucn5,Wobble,V.I.C.,latin,0.855,0.746,3,-3.777,0,0.232,0.402,0.0,0.146,0.375,95.026
745LUoE5rQZ51Tz4WnBoNp,Try Again (feat. A7S),Tungevaag & Raaban,pop,0.707,0.856,0,-3.861,0,0.205,0.142,0.0,0.124,0.51,126.914
7KMWYoVzdxVqbWzDqfjw6P,Boom,Lucus,edm,0.677,0.389,7,-9.342,1,0.117,0.345,4.34e-05,0.0893,0.507,100.009
2bOWJIYSbhwg2NMQq1QMYH,Forward (feat. James Blake),Beyoncé,r&b,0.387,0.133,7,-15.633,0,0.0474,0.947,0.0591,0.107,0.0498,124.397
6xg61PHNCLvQClEJrT9p0V,What it Takes,Aaryn Doyle,pop,0.71,0.871,2,-6.196,1,0.0794,0.369,3.52e-06,0.297,0.647,100.983
1lAFy4E0nBlf4YQaqIJ51g,Falling Down,Dylan 'N' Alice,rock,0.462,0.944,2,-4.412,0,0.0513,5.18e-05,0.0394,0.169,0.276,90.494
1HA2V2EfAgJUBVOju4YfiB,Just A Stranger (feat. Steve Lacy),Kali Uchis,r&b,0.745,0.672,9,-5.738,1,0.0346,0.127,0.0,0.103,0.641,108.031
2bS2tETCzUmjALnXEvhOGo,Lotta Love,Nicolette Larson,rock,0.646,0.406,5,-15.616,0,0.0264,0.159,0.00114,0.27,0.895,113.708
3IALoA4pQ7vMHpD1roexrF,Ambush,Inklings,rock,0.509,0.933,11,-4.591,0,0.0547,0.00147,0.00345,0.352,0.58,157.971
4pbids8jHfPl0HW8XMhOgQ,Upside Down,Bonesteel,rock,0.443,0.973,1,-4.293,0,0.0668,2.6e-05,6.48e-06,0.238,0.394,140.018
7j8k8M9korrPWTERMyD7mM,Stand Tall,Childish Gambino,r&b,0.42,0.247,2,-13.37,0,0.036,0.705,0.00349,0.127,0.138,88.071
541HbfRw0PToKoEjdseZeD,Delight,Dontcry,rap,0.735,0.257,2,-10.062,0,0.0803,0.443,1.18e-06,0.113,0.73,104.612
6X1u2k9iPrVzspBwXgAXyr,Moving On,Roosevelt,pop,0.582,0.913,6,-6.517,1,0.0387,0.0288,0.67,0.331,0.715,105.009
5sT3app9Wcu4FAGnNs9oZR,sweetener,Ariana Grande,pop,0.722,0.461,4,-6.428,1,0.0319,0.256,0.0,0.214,0.464,119.91
5IWW129DwGyMVQAbaJz3rS,King of Everything,Dominic Fike,pop,0.636,0.474,5,-8.096,1,0.077,0.784,0.0613,0.113,0.571,167.064
5zRuPOBoe38AjACFMsxkof,Army Of Me,Björk,rock,0.461,0.692,6,-9.227,1,0.0337,0.00833,8.94e-05,0.292,0.525,172.246
3UCsoEI6l71mhwaiNM8DOD,I Got You,Split Enz,rock,0.679,0.43,2,-13.895,1,0.0367,0.0633,7.9e-05,0.122,0.83,125.705
420TVBBL8YJYMGiGOEFM99,Give Me A Reason,Ballin Entertainment,latin,0.707,0.531,1,-15.986,1,0.043,0.011,1.05e-05,0.203,0.925,129.882
3QOJdBuXIxpfZ0UfUyErpJ,I Thought It Was You (with Herbie Hancock),Kimiko Kasai,r&b,0.614,0.761,8,-14.346,0,0.0476,0.0856,0.618,0.063,0.881,122.889
4dTQw3ElTwrTSlA0JcVs8s,De Dentro do AP,Bia Ferreira,latin,0.882,0.558,11,-9.668,0,0.209,0.0643,0.0,0.0571,0.664,87.452
392GJeq135q5wX2JO13dl1,I'd Rather Be Your T.H.U.G.G - Remix,Malow Mac,latin,0.677,0.667,2,-5.259,1,0.3,0.328,0.0,0.0801,0.683,84.024
39qhip6s8ha3ed1jRsQV83,The Viking (Original Mix),Will Sparks,edm,0.832,0.838,1,-3.253,0,0.221,0.00124,0.878,0.824,0.325,127.997
6EPRKhUOdiFSQwGBRBbvsZ,Ace of Spades,Motörhead,rock,0.317,0.981,6,-7.102,1,0.174,0.00242,0.00677,0.0852,0.234,140.079
5XMQVjropZM9sjmxCo2UnR,Necesito Cambiar,Dapuntobeat,pop,0.696,0.692,9,-9.193,0,0.0354,0.00459,0.18,0.156,0.897,133.973
0SvfyHYDp2uIsHt53LDlI9,Cat Scratch Fever,Ted Nugent,rock,0.549,0.916,4,-4.185,0,0.034,0.0049,0.123,0.104,0.632,127.131
3mU0DbuWtUX5KCaovOQZVK,Rosa Pastel,Belanova,pop,0.81,0.612,11,-7.054,0,0.0311,0.0186,0.00875,0.43,0.629,127.994
0mV5JWhyUFANd9qpwLkM8d,No Sleep (feat. Bonn) - DubVision Remix,Martin Garrix,edm,0.584,0.79,11,-6.128,1,0.0589,0.0455,0.0,0.213,0.291,127.972
2EEinN4Zk8MUv4OQuLsTBj,Age of Consent - 2015 Remaster,New Order,rock,0.372,0.91,2,-5.559,1,0.0392,0.00101,0.0944,0.13,0.756,161.964
2ZWlPOoWh0626oTaHrnl2a,Ivy,Frank Ocean,pop,0.567,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362
2PHYxHUFjHUGmdj8MbVINJ,Working Man,Rush,rock,0.208,0.832,9,-11.009,1,0.0624,0.00356,0.0537,0.199,0.648,156.938
6jreFSOTUAViWjKyzOC4Kg,REMEDY,Alesso,pop,0.601,0.775,0,-4.612,1,0.0473,0.269,0.0,0.0883,0.483,119.964
3pX3ku3Dep3Z5jQEYDR7PK,Go to Sleep,John De Sohn,edm,0.583,0.738,7,-5.209,1,0.0402,0.311,0.0,0.148,0.523,113.978
5xpScO7frkFncHij08H2C8,Cold Blood (feat. Jeffrey James),Tungevaag,edm,0.584,0.776,11,-4.565,0,0.0925,0.046,0.0,0.0638,0.367,167.956
1g1Jor1zrllXn2ogj8KGAH,"Strut - From ""The Cheetah Girls 2""",The Cheetah Girls,pop,0.674,0.87,3,-5.158,0,0.0912,0.428,5.08e-06,0.127,0.559,120.027
2nTT6AoxJnuVrncBzbyWnk,Fire,Türküm,rap,0.569,0.757,10,-7.364,1,0.124,0.0317,0.00163,0.112,0.219,150.134
0dw5cuCL6pnmBE1y2LcOQi,Dvd,Mlodyskiny,rap,0.821,0.49,6,-11.47,0,0.202,0.145,0.0,0.0964,0.665,85.013
00WE3UYEVNMsR5xc10L1bE,Give You Everything,Rachel Mason,latin,0.234,0.757,0,-5.554,1,0.0421,0.0165,1.71e-05,0.0967,0.131,86.671
5R0v2GLujsGk37QCkGdvMQ,Rock Lobster - 45 Version,The B-52's,rock,0.554,0.815,1,-12.481,1,0.0409,0.0111,0.0486,0.0511,0.6,90.889
0lUDUlWyQp8mIK02GrHGIn,Função,L7NNON,rap,0.857,0.495,10,-9.55,1,0.264,0.0167,0.000164,0.0986,0.267,128.898
7qEKqBCD2vE5vIBsrUitpD,ilomilo,Billie Eilish,r&b,0.855,0.423,5,-15.044,0,0.0585,0.724,0.469,0.0896,0.572,120.02
3tvxoYBfRkpXNEeqovOJju,Radość,Tymek,rap,0.632,0.696,5,-4.77,0,0.0557,0.36,1.75e-05,0.338,0.666,155.941
4C8bbFSl37YUCoVeyr3Fl3,The Truth,India.Arie,r&b,0.691,0.472,9,-10.168,0,0.196,0.284,1.78e-05,0.101,0.291,95.83
5ltdcgEflWut0osW0ZzLhM,Da Rockwilder,Method Man,rap,0.612,0.659,6,-6.995,0,0.406,0.0137,0.0,0.417,0.393,99.137
2oJzaSnfdaF5NilLDgAvLd,Upper Echelon,DA Image,rap,0.798,0.553,0,-7.671,1,0.237,0.118,0.0,0.112,0.597,93.902
68C7eNW6Mi1833mjPWlibs,Disconnected,Thilo,r&b,0.78,0.496,3,-8.214,1,0.0814,0.581,1.54e-06,0.945,0.545,93.088
7yMYqHqzye8vtyiHqdVlZw,Seventeen,Sharon Van Etten,r&b,0.538,0.77,5,-7.376,1,0.0487,0.0158,0.214,0.0686,0.238,127.103
4LPraPfByX8L6YuqmJ4DJX,Home,Tom Misch,pop,0.763,0.327,9,-7.563,1,0.031,0.364,0.866,0.124,0.556,114.014
3Zrih6niOYdmge9hIVGBg6,Murder Reigns,Ja Rule,r&b,0.519,0.606,2,-7.703,1,0.233,0.0165,0.0,0.115,0.391,88.91
2FtlWywhPzJ9CUYsapUgbP,Absolute Zero,ZEROFREQ,edm,0.497,0.941,2,-4.403,0,0.0928,0.000465,0.0816,0.21,0.488,129.975
1Qhq3Tkbj68i5aRPySso5n,King Kais Planet,11 LIT3S,rap,0.68,0.754,7,-6.562,0,0.0494,0.00998,0.192,0.157,0.107,122.03
1eRqy8jW4ZLMJR6dl3xsgI,Lovefool - Radio Edit,The Cardigans,pop,0.644,0.599,9,-7.936,1,0.029,0.0443,0.0,0.286,0.941,111.829
0PO1YxbnvzYayge7GgQFQ2,Better Together,Koosen,rap,0.63,0.312,5,-13.868,1,0.032,0.964,0.935,0.119,0.0716,89.98
0JITWDB1tVUH2VUXmVtYpL,Sunburn,DROELOE,rap,0.693,0.725,0,-7.297,0,0.0321,0.121,0.00278,0.214,0.447,105.961
4FFKYMQcqGIKLp4pJRdkbm,Black Betty,Ram Jam,rock,0.44,0.834,11,-9.709,0,0.102,0.000998,0.00826,0.133,0.783,117.763
0ShbiDJGWaMyTimkimVohJ,For The Turnstiles,The Be Good Tanyas,r&b,0.551,0.554,5,-9.403,1,0.028,0.164,9.4e-05,0.0869,0.523,79.812
5jo1j0yX8cHIgNkSOO1bqW,Forever Mine,Andra Day,r&b,0.564,0.807,5,-4.561,1,0.028,0.0285,0.00111,0.192,0.49,67.003
0jBE7Fn78EAvmIs3dCd6GO,Is This It,The Strokes,rock,0.667,0.692,5,-8.361,1,0.0285,0.147,3.75e-05,0.349,0.846,96.021
0FZvr22qlD6sEJ0RDJWmvE,Supertwister,Camel,rock,0.353,0.33,2,-15.964,0,0.0407,0.586,0.959,0.15,0.29,130.989
6lvaLDCPjbxhC8EmNVHfIO,Dig,Arrested Youth,rap,0.595,0.928,0,-4.825,1,0.0821,0.0316,0.0,0.217,0.72,145.068
0TiXAAVOLdhZnto4Kwsgtm,White Queen (As It Began) - Remastered 2011,Queen,rock,0.242,0.296,9,-12.441,0,0.0358,0.829,3.79e-05,0.133,0.172,153.293
7Ah5dqNBn8OpGpg2YZGzuX,Paperplanes,DAO,rap,0.706,0.408,10,-8.366,0,0.0719,0.859,0.922,0.106,0.587,87.991
16ko8IV4T1jta7o77evpKO,Dope! (aka: She's Dope!),Bell Biv DeVoe,r&b,0.758,0.785,9,-9.444,0,0.0554,0.00723,0.000311,0.267,0.518,108.296
200EPjGjnQegQd7ELfUFrs,"Dime Qué Más (with Roldán de Orishas, Omara Portuondo)",Baby Lores,r&b,0.686,0.726,7,-5.321,1,0.0369,0.546,0.0,0.362,0.454,129.999
40WtyuI7co9HbxEzmzzf9a,I Aint Missing You,Steve Pais,rock,0.766,0.656,6,-8.469,1,0.0264,0.363,0.0,0.0953,0.721,103.977
4sUlsy0tPv9n5nqrqeA0lE,Magic Man,Heart,rock,0.435,0.444,7,-12.816,0,0.0336,0.159,0.000705,0.457,0.734,103.818
2HL746RqBIfvVZZK0FLuXM,Lemon Wedge in the Sky,"Sarah, the Illstrumentalist",latin,0.73,0.781,7,-6.532,1,0.0875,0.128,0.948,0.0794,0.694,92.037
0KtJ0y5Q2xS9UAjucbkcH2,Summer Song,The Cranberries,rock,0.596,0.925,0,-4.882,1,0.055,0.0343,1.07e-05,0.175,0.616,137.919
1SveOxUxAxhrCWBhdfbjQu,fallin',Idaly,latin,0.854,0.529,10,-7.454,0,0.0541,0.176,0.00474,0.0765,0.831,106.998
4yugZvBYaoREkJKtbG08Qr,Take It Easy - 2013 Remaster,Eagles,rock,0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191
6njG8EYG1lrROn8P6q46eq,Wat Da Hook Gon Be - Dirty,Murphy Lee,rap,0.927,0.596,10,-7.058,0,0.301,0.0979,0.0,0.283,0.914,94.997
5V6LQGcEwh65pULxet2v9u,Why Boy - Club Mix,Steff da Campo,edm,0.64,0.946,11,-2.649,0,0.0879,0.336,0.39,0.0754,0.374,126.047
4pWrCoHjlEnxoji68pcLwx,In My Mind - Axwell Mix,Ivan Gough & Feenixpawl feat. Georgi Kay,edm,0.669,0.888,7,-5.508,0,0.0986,0.0377,0.00172,0.337,0.303,128.002
7DNGqrLnd07C2FPpAdn6cc,"River - Recorded At RAK Studios, London",Sam Smith,r&b,0.472,0.181,10,-11.417,1,0.0406,0.896,1.02e-06,0.11,0.198,116.155
6AKoio5a5qRiIK6QvYJJrr,レイディ・ブルース,LUCKY TAPES,r&b,0.712,0.781,2,-6.256,0,0.0421,0.0605,0.00783,0.26,0.686,104.948
2cFK03sObtI6AK3QKeOT5g,We Got That Cool (feat. Afrojack & Icona Pop),Yves V,edm,0.639,0.865,1,-5.01,1,0.0357,0.00462,1.26e-06,0.208,0.611,124.01
6GfpYM3NVqysfWKXBUfKWn,Ordinary Nigga,Jonah Cruzz,r&b,0.754,0.741,5,-9.579,0,0.428,0.0464,0.0,0.192,0.807,147.428
3oWfGgTFdIT05HOEXfW9gu,Gingerbread Man,Dirty Honkers,edm,0.666,0.918,1,-5.891,0,0.0978,0.0281,0.218,0.1,0.597,122.99
0x6p8igMmoAmVcny8uyVbk,Greed Hate Envy,Nelly,rap,0.922,0.859,11,-6.398,1,0.214,0.0623,0.0,0.302,0.917,93.874
5rrgrV39SifIwb4Az0RDsn,Night Shift,Juze,latin,0.726,0.841,6,-4.145,0,0.0395,0.0353,0.00597,0.3,0.699,123.027
7rwX0O3RlxqqIjQM8evm5E,Solita,Ozuna,rap,0.807,0.633,10,-6.016,0,0.0929,0.0564,0.0,0.107,0.325,138.038
5UQOmTylBEdsIfSn37v3DO,Straight Up Menace,MC Eiht,rap,0.756,0.53,7,-9.639,1,0.142,0.00138,0.00701,0.323,0.524,79.855
7cz506PyIgh2bMN90Mc8Tn,Boasty (feat. Idris Elba),Wiley,latin,0.887,0.765,2,-5.207,1,0.0669,0.00915,0.000872,0.0907,0.456,102.958
3DPQ8JwEAMvjNVddKK6vSF,Решето,Andery Toronto,rap,0.545,0.723,10,-5.745,1,0.0446,0.0281,0.0,0.102,0.778,84.165
77tviKIXH9uuErKOHoSiMO,I Found Love,Yarah Bravo,r&b,0.89,0.409,5,-8.312,0,0.462,0.104,0.0,0.729,0.496,92.98
62P5C3fXhFl3PkNMWzGcoK,Then Came You,TPE featuring Adam Marano,latin,0.656,0.784,7,-10.145,1,0.0955,0.00344,0.000113,0.384,0.732,118.761
3NFMM7IW7Mpk8t3ykUC8nQ,Once,Maren Morris,r&b,0.465,0.551,6,-6.254,1,0.0381,0.0187,0.0,0.109,0.186,118.369
3Kd7feC47Vwtm0PeC0XBCK,"I'm Bout It, Bout It",TRU,rap,0.524,0.635,9,-7.306,0,0.283,0.0147,0.0,0.227,0.489,76.249
5tyznRXlcIx0XlQ7S8iCMW,Love,Zoé,rock,0.692,0.512,6,-8.596,1,0.0354,0.208,0.000994,0.077,0.739,79.003
4mUF66nzbY3OzhMkqDN2I3,Mi Like It,D'Koncep,latin,0.614,0.705,4,-6.715,0,0.247,0.12,4.49e-05,0.074,0.458,107.951
0798D5Kod1iRzqIVaRlpZJ,Cae la Noche,Luny Tunes,latin,0.737,0.646,6,-7.854,1,0.315,0.196,0.0,0.0882,0.651,93.85
1xckSK2WNEi1PiHo2EQsUh,Wave,Zen/it,edm,0.671,0.916,10,-4.777,0,0.0515,0.00072,0.725,0.0992,0.266,123.949
5dHpbFmZjWucrol0M7aNGU,The Language,Drake,r&b,0.823,0.662,7,-8.426,1,0.318,0.0118,0.0,0.0805,0.533,120.117
0UDWsKlQFNj0O3aFEdFvjH,Solitario Rock and Roll,Té de Brujas,rock,0.694,0.739,2,-4.082,1,0.0378,0.175,3.93e-06,0.141,0.408,111.943
1ksSib2GsrP1wqkpOPdHnY,Down,Brandyn Burnette,pop,0.632,0.494,7,-7.283,0,0.207,0.515,0.0,0.12,0.359,75.216
3L8DnKNfRS3vv13t1E5jc3,Dengue Woman Blues,Jimmie Vaughan,rock,0.394,0.337,5,-10.709,0,0.0476,0.339,0.0431,0.165,0.586,178.32
24CXuh2WNpgeSYUOvz14jk,Sandstorm - Radio Edit,Darude,pop,0.539,0.98,11,-8.18,0,0.0469,0.169,0.982,0.084,0.522,136.087
6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),Post Malone,pop,0.58,0.653,5,-3.818,1,0.0745,0.447,0.0,0.111,0.175,150.231
1KZyVnyptQcPzkx7ELCnZC,Hold Back The River,James Bay,r&b,0.715,0.715,5,-7.364,1,0.0904,0.0526,0.0,0.0936,0.506,134.923
3sEi2Xhz7iZKQ6TGf8Mkte,Playing with Fire - Ingi Bauer Radio Mix,Nordstorm,latin,0.624,0.652,7,-6.941,0,0.0545,0.103,0.0006489999999999,0.576,0.408,121.935
4aAPfEpk7aZitHRZamhptK,Flute Loop (feat. Ouici),Keys N Krates,rap,0.552,0.639,4,-7.42,0,0.0272,0.00411,0.731,0.0796,0.168,142.031
3IoMFT989cZDnmv8ubiUY2,Com a Mala,Costa Gold,rap,0.879,0.78,8,-3.929,1,0.322,0.122,0.0,0.265,0.848,136.84
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,pop,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016
1RES1p3VXofj02iOJ65ZaA,Not Alone - REGGIO Remix,Sick Individuals,edm,0.69,0.881,1,-4.552,1,0.0372,0.000287,0.105,0.322,0.294,128.016
5u7JGFtQNT0Zj7TOykBS7s,White Sky,Vampire Weekend,pop,0.572,0.684,9,-5.64,1,0.0649,0.114,0.00785,0.364,0.908,135.926
3rEiViBB1bWVCnOwFHx1Zg,Hiphopa,Anexo Leiruk,rap,0.698,0.798,10,-6.872,0,0.286,0.00649,0.0,0.069,0.689,90.142
78EBbRbTWJccCXue59DeLX,Só Nós Dois (Rasta Beats Jam III),1Kilo,r&b,0.715,0.682,0,-7.282,0,0.147,0.561,0.0,0.166,0.781,90.011
0SibPl0V9rpSmaqx4mXzmV,Espejo,Javiera Mena,pop,0.656,0.811,1,-5.411,0,0.0305,0.125,0.00728,0.164,0.501,122.967
5RcRBIMNpdxL8zeVE6hSwr,My Foolish Heart,Abby K,rock,0.579,0.505,0,-7.745,1,0.0417,0.812,0.0,0.0754,0.266,134.871
6vKTm5I3Nqpw6CJt7NgHLz,Pagol,Deep Jandu,rap,0.724,0.498,1,-4.563,0,0.347,0.29,0.0,0.0996,0.869,169.976
2hmm9zhst4zkHu2743ZSVW,Turn This Mutha Out,MC Hammer,rap,0.874,0.973,7,-6.155,1,0.043,0.00358,0.0656,0.37,0.898,111.384
0puyikpyVwe8TTv2tvMHeq,Social Sites,Cosmo Pyke,rock,0.411,0.618,4,-4.964,0,0.0469,0.109,0.0,0.279,0.211,120.734
5pAbCxt9e3f81lOmjIXwzd,Be Honest (feat. Burna Boy),Jorja Smith,r&b,0.757,0.737,4,-6.728,0,0.114,0.311,0.0,0.113,0.635,98.057
7EbTPYTnPJnkcJn7bonvY3,Do It,Rasheeda,rap,0.741,0.866,7,-3.47,1,0.0354,0.0192,7.41e-06,0.0673,0.599,138.139
1Ht4NJdY8adMsW540P5vG0,Come With Me - Radio Mix,Nora En Pure,latin,0.677,0.758,6,-6.523,0,0.027,0.00307,0.736,0.22,0.308,119.999
3t0J8vI9StQD8KIBkT2Cp5,Tired - Kygo Remix,Alan Walker,latin,0.598,0.74,2,-7.391,1,0.0684,0.026,0.0,0.0895,0.342,123.945
6hecXwh6EZHcl6rZyJftKQ,Overtime,Chris Brown,r&b,0.586,0.808,9,-5.061,0,0.0447,0.203,0.0,0.13,0.455,95.979
0NiKOMbSMEJI20NmJlYy14,Think About You,Jeanway,edm,0.385,0.721,11,-6.329,1,0.0594,0.271,0.0,0.204,0.48,75.118
4ItljeeAXtHsnsnnQojaO2,D'yer Mak'er - Remastered,Led Zeppelin,rock,0.525,0.929,9,-8.56,0,0.0784,0.262,2.9e-05,0.0754,0.556,163.503
5wezdyzeY706PFC6pW0WvP,Taste & See,Cynthia Jones,r&b,0.508,0.276,9,-13.384,0,0.0297,0.567,0.0,0.0786,0.437,93.489
3YNZMYYdzaza8D2xd2ITFo,Cinderella - Retrovision Remix,Janee,edm,0.765,0.719,8,-7.283,1,0.0581,0.305,0.000468,0.17,0.458,125.988
0m7RYdEaL7g5tQBiMlnC1q,Hold On To Me - ABZ Edit,SHKHR,edm,0.382,0.809,10,-4.751,0,0.0512,0.00834,0.0,0.134,0.41,159.836
3UDmHZcBTQp8Iu8droNtUl,Revolution - Remastered 2009,The Beatles,rock,0.407,0.834,6,-9.224,1,0.208,0.0734,0.00021,0.241,0.71,121.38
668JOhJXCQeUkAsjfREN78,Cereza,Fuego,rap,0.769,0.596,7,-5.931,1,0.111,0.137,0.0,0.127,0.143,146.028
5X0FDRaiN7aBScXyJwEPMG,Pink Dance ピンクのダンス,Future Girlfriend 音楽,r&b,0.7,0.814,0,-5.015,0,0.0731,0.000239,0.0975,0.217,0.653,119.978
1pLh3xuAaDMyux3laCEqaq,소방차 Fire Truck,NCT 127,edm,0.724,0.976,1,-3.279,1,0.0602,0.116,1.3e-05,0.352,0.626,110.006
3WhKM4bvq4iqQ7KQgjHn91,Breathe,Duchess,latin,0.676,0.53,8,-7.101,1,0.0342,0.445,0.0,0.0767,0.498,91.043
4VqPOruhp5EdPBeR92t6lQ,Uprising,Muse,rock,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019
5KeyVNymqfqac1wLDseK8v,Fineshrine,Purity Ring,pop,0.609,0.798,5,-4.448,0,0.0404,0.018,8.68e-06,0.434,0.401,130.034
1U1VsioVGJkXUckkgOy7XK,Merry Christmas Baby,B.B. King,r&b,0.538,0.679,2,-4.339,1,0.033,0.65,0.00273,0.124,0.369,117.006
0gvEwZgcMsCWmF00dZZCjw,Vicious - Original Mix Edit,Ibranovski,edm,0.6,0.9,4,-6.01,0,0.0482,0.00521,0.821,0.121,0.227,127.998
69NQ59CGoIRVTjdecpHfBQ,Alessandra Ambrosio,Miami Yacine,rap,0.903,0.81,4,-4.533,0,0.282,0.41,0.0,0.0853,0.871,104.023
2BkIizhyucfTfpnT0jcLCV,Under Pressure,Pickin' On Series,r&b,0.654,0.567,2,-6.352,1,0.027,0.346,4.35e-05,0.102,0.566,121.984
2p89F5HPntIfuJ1SnuPoeK,"¿CÓMO TE VA, QUERIDA?",Rels B,rap,0.929,0.547,4,-6.491,1,0.143,0.199,1.11e-06,0.337,0.933,141.97
4dYLOPfFc3mAErEJwr2Oo2,After Midnight,Eric Clapton,rock,0.619,0.619,0,-13.185,1,0.0342,0.2,0.0,0.179,0.949,126.941
5Sx40Omnmp2gLwUr4gU5gC,Doggie Style,D.J. Rogers,r&b,0.695,0.525,2,-6.924,1,0.0413,0.0416,1.71e-06,0.114,0.23,126.087
02jcEwywffn3Tsb48fXmlW,Get the Party Started,P!nk,pop,0.802,0.904,11,-3.267,0,0.0459,0.00108,0.0,0.173,0.961,128.931
29gsi1zZrZxdStACmTQB0Z,Studio,ScHoolboy Q,rap,0.709,0.589,8,-7.776,0,0.0433,0.0507,0.0,0.0585,0.58,133.922
7vNgFQlOb4cQMqBh67XkI5,Razamanaz,Nazareth,rock,0.338,0.954,2,-4.392,1,0.175,0.00027,0.00111,0.285,0.345,190.077
6Nle9hKrkL1wQpwNfEkxjh,Chanel,Frank Ocean,pop,0.776,0.503,0,-5.732,0,0.237,0.874,0.0,0.112,0.473,110.134
2OgY6eAw7bnNwJLWPEtFLB,The Colours of My Life,Millenium,rock,0.538,0.345,0,-14.269,1,0.0306,0.204,0.0247,0.0349,0.177,139.831
4es8O2QvvT1YwjU2xyjMJC,Me Hubieras Dicho,Yiyo Sarante,latin,0.746,0.588,5,-10.579,1,0.044,0.689,0.0,0.105,0.787,114.006
6c6JgrtZ5OfOd4Eq9nyPQL,Sobredosis,Axel White,latin,0.461,0.735,4,-5.722,0,0.138,0.0559,7.5e-06,0.689,0.59,126.765
7lxKUx67JrEoxjayHCb0Xr,Habits (Stay High) - The Chainsmokers Extended Mix,Tove Lo,pop,0.684,0.772,10,-5.976,1,0.0356,0.00248,0.00403,0.0894,0.0418,128.025
3haIVEYCzkPb5pwTzbEFDE,Treat You Better - Cassian Remix,RÜFÜS DU SOL,edm,0.597,0.919,5,-5.298,0,0.0345,0.00244,0.114,0.33,0.236,124.017
145SVB2wsBUr5RhckVvDIy,R U D Y,Houston Kendrick,pop,0.573,0.406,10,-8.788,1,0.0446,0.527,0.0,0.117,0.213,161.829
6vQwuQSRhj9ZCQHEb7qet2,Re-Charleston (Radio Edit),Wolfgang Lohr,edm,0.848,0.823,10,-4.021,1,0.0766,0.499,0.916,0.155,0.862,125.022
1Zy6u7hhITR6qHYpYvg8yD,Trojan Horses,Agnes Obel,pop,0.494,0.443,3,-15.581,1,0.0314,0.926,0.518,0.102,0.149,105.892
1RP57IhDU2nBu8x2mjqFQi,"Big Hearts (feat. Stargate, KYLE)",Netsky,edm,0.766,0.705,2,-5.01,0,0.048,0.066,3.56e-05,0.122,0.154,112.02
0utR47mwVxzobWJqPIgEl2,Fade Into Darkness - Vocal Radio Mix,Avicii,edm,0.556,0.885,6,-4.045,1,0.0321,0.00786,1.95e-06,0.138,0.771,125.997
5KcZcZOfq0Kwpa6fhiaGZu,Wild Side,Cross My Heart Hope To Die,r&b,0.433,0.84,4,-4.055,1,0.0665,0.00894,4.12e-06,0.233,0.361,149.447
5QO36B9kCFQdxKRRjkIrQD,Keep It Goin',Deorro,edm,0.833,0.918,0,-5.601,1,0.0914,0.137,0.0698,0.239,0.481,124.993
4YOmGns9ojNuDVV4RfrY3c,Primrose,Dream State,rock,0.449,0.92,11,-5.601,0,0.0837,0.00286,1.64e-05,0.337,0.208,145.976
3R6BkHp37wmjYlpzaU1ODd,Me Sacaste Del Llavero,El Chaval de la Bachata,latin,0.85,0.748,11,-3.687,1,0.0371,0.194,0.0,0.0764,0.961,130.073
